"cluster_1","cluster_2"
1.24908240264695e-06,0.999998750917597
0.999999741533046,2.58466953603296e-07
0.999999999743115,2.56884561642968e-10
0.999777748048701,0.000222251951298524
0.999999772950509,2.27049490770381e-07
2.19405678070854e-05,0.999978059432193
3.92112784204472e-09,0.999999996078872
0.999989992171273,1.00078287269668e-05
0.999966015710139,3.39842898609972e-05
0.999999996535313,3.46468646685999e-09
3.83311168185611e-05,0.999961668883181
3.29480945796727e-08,0.999999967051906
0.999799457285696,0.000200542714303893
1.81633883377145e-07,0.999999818366117
7.15057965924013e-07,0.999999284942034
1.74294998788613e-08,0.9999999825705
6.59375562000645e-07,0.999999340624438
0.99998839174623,1.16082537703873e-05
7.85904641297313e-06,0.999992140953587
0.999934422356402,6.55776435980465e-05
0.991548830206218,0.00845116979378181
0.999999999823371,1.7662913305146e-10
0.999986648432503,1.33515674970234e-05
0.999999748820749,2.51179251359404e-07
0.999999463269637,5.36730362810577e-07
1.76594159320168e-06,0.999998234058407
0.0506296371088241,0.949370362891176
0.999999637741362,3.62258638059382e-07
0.00144247715608258,0.998557522843918
5.80115465160292e-05,0.999941988453484
0.999999930016494,6.998350637853e-08
0.000611645740699941,0.9993883542593
0.00106530363241058,0.998934696367589
0.999996139823521,3.86017647935389e-06
2.79964445734366e-07,0.999999720035554
0.999490180671202,0.000509819328798262
3.4305405739544e-08,0.999999965694594
0.999997446912361,2.55308763842131e-06
5.30743578600646e-08,0.999999946925642
5.69926751663939e-05,0.999943007324834
0.0169774687728351,0.983022531227165
0.999963937930349,3.60620696514585e-05
3.79754663107286e-07,0.999999620245337
